Student_ID,Education,Skills,Interests,Strengths,Career_Recommendation,Next_Career
IT3275,Master's in Computer Science,Terraform; GCP; AWS; Kubernetes; Networking; CI/CD,Architecture; Infrastructure,Analytical Thinking; Problem Solving,Cloud Architect,DevOps Engineer
IT3276,Bachelor's in Information Technology,Swift; Kotlin; Flutter; Git; Android SDK; REST API,Design,Adaptability; Teamwork,Mobile App Developer,Full Stack Developer
IT3277,Associate Degree in IT,Arduino; C++; MATLAB; Linux; C,Electronics; Robotics,Persistence; Problem Solving,Robotics Engineer,Computer Vision Engineer
IT3278,Master's in Artificial Intelligence,TensorFlow; Python; PyTorch; OpenCV; Scikit-learn; Pandas,Graphics; Research,Creativity; Analytical Thinking; Problem Solving,Computer Vision Engineer,AI Specialist (Level 5)
IT3279,Bachelor's in Computer Engineering,Assembly; C; Arduino; C++; IoT,Hardware,Attention to Detail; Logical Thinking; Problem Solving,Embedded Systems Engineer,IoT Developer
IT3280,Master's in Computer Science,Kubernetes; Terraform; Docker; Networking,Architecture; Cloud,Logical Thinking; Leadership; Analytical Thinking,Cloud Architect,DevOps Engineer
IT3281,Bachelor's in Computer Science,Git; Java; C++; Python; JavaScript; SQL,Web,Fast Learner; Adaptability,Software Developer,Backend Developer
IT3282,Master's in Software Engineering,REST API; Python; Node.js; SQL; Git; Linux,Coding; Open Source,Persistence; Analytical Thinking; Logical Thinking,Backend Developer,Database Administrator
IT3283,Master's in Computer Science,C#; Unity; C++; 3D Modeling; MATLAB,Graphics; Games,Fast Learner; Logical Thinking,AR/VR Developer,Computer Vision Engineer
IT3284,Master's in Data Science,Power BI; SQL; Excel; Scikit-learn,Big Data,Problem Solving; Attention to Detail,Data Analyst,Data Scientist
IT3285,Bachelor's in Information Systems,MongoDB; PostgreSQL; Oracle; SQL; Bash,Architecture,Persistence; Attention to Detail; Problem Solving,Database Administrator,Data Engineer
IT3286,Bachelor's in Computer Engineering,Terraform; Kubernetes; Azure; AWS; Networking; Linux; Python,Innovation; Cloud,Problem Solving; Logical Thinking,Cloud Architect,DevOps Engineer
IT3287,Bachelor's in Computer Science,Node.js; Python; Java; Algorithms; PostgreSQL,Databases,Logical Thinking; Analytical Thinking,Backend Developer,Database Administrator
IT3288,Bachelor's in Computer Science,React Native; Kotlin; Dart; Flutter; Git; REST API,Mobile Apps; Design,Creativity; Fast Learner; Problem Solving,Mobile App Developer,Full Stack Developer
IT3289,Master's in Data Science,Python; Pandas; PyTorch; TensorFlow; Tableau,AI; Big Data,Analytical Thinking; Attention to Detail,Data Scientist,Machine Learning Engineer
IT3290,Bachelor's in Software Engineering,NLP; LLM; TensorFlow; Pandas; Hugging Face; NumPy,Innovation,Fast Learner; Logical Thinking; Creativity,AI Engineer,NLP Engineer
IT3291,Master's in Data Science,Python; NumPy; PyTorch; TensorFlow; MATLAB; LLM; Hugging Face,Innovation,Logical Thinking; Problem Solving; Persistence,Machine Learning Engineer,AI Engineer
IT3292,Master's in Artificial Intelligence,NLP; Python; Hugging Face; LLM; R,Language; Research,Logical Thinking; Creativity; Analytical Thinking,NLP Engineer,Computer Vision Engineer
IT3293,Bachelor's in Information Technology,CSS; Sketch; Figma; Canva; Prototyping; JavaScript,Design,Problem Solving; Attention to Detail,UI/UX Designer,Product Manager
IT3294,Bachelor's in Software Engineering,Node.js; SQL; Python; Java; Algorithms,Open Source; Web,Persistence; Analytical Thinking,Backend Developer,Database Administrator
IT3295,Master's in Computer Science,Excel; Agile; SQL; Scrum; Adobe XD,Strategy; Design,Creativity; Leadership,Product Manager,Cloud Architect
IT3296,Bachelor's in Computer Engineering,Linux; Python; Nmap; Firewalls; Kali Linux; TCP/IP,Networking; Security,Analytical Thinking; Attention to Detail; Problem Solving,Cybersecurity Analyst,Penetration Tester
IT3297,Bachelor's in Software Engineering,Python; Java; SQL; Git; MySQL; MongoDB,Open Source; Coding,Persistence; Problem Solving,Backend Developer,Database Administrator
IT3298,Bachelor's in Computer Science,Kotlin; Dart; Flutter; Swift; REST API; Git,Coding,Teamwork; Creativity,Mobile App Developer,Full Stack Developer
IT3299,Bachelor's in Computer Science,OOP; Java; C++; C#; JavaScript; Docker,Web,Fast Learner; Teamwork; Adaptability,Software Developer,Backend Developer
IT3300,Bachelor's in Information Technology,Manual Testing; Selenium; Python; Java; TestNG; Postman,Automation,Attention to Detail; Problem Solving,QA Engineer,Software Developer
IT3301,Bachelor's in Computer Engineering,C; Arduino; RTOS; C++; Raspberry Pi; Linux,Robotics; IoT,Logical Thinking; Analytical Thinking,Embedded Systems Engineer,IoT Developer
IT3302,Bachelor's in Computer Science,Manual Testing; Java; Selenium; Git; Agile; TestNG,Testing; Automation,Analytical Thinking; Logical Thinking; Problem Solving,QA Engineer,Software Developer
IT3303,Master's in Computer Science,Jira; SQL; Communication,Strategy; Design,Communication; Adaptability; Creativity,Product Manager,Cloud Architect
IT3304,Bachelor's in Information Systems,Jira; Agile; Excel; Adobe XD,Business,Analytical Thinking; Creativity,Product Manager,Cloud Architect
IT3305,Master's in Data Science,Scikit-learn; NumPy; Pandas; SQL; MATLAB,AI; Data,Analytical Thinking; Problem Solving,Data Scientist,Machine Learning Engineer
IT3306,Bachelor's in Computer Science,REST API; Python; SQL; Java; PostgreSQL; Algorithms,Databases; Coding,Persistence; Logical Thinking; Problem Solving,Backend Developer,Database Administrator
IT3307,Bachelor's in Information Technology,Kali Linux; Python; Bash; TCP/IP,Security; Innovation,Creativity; Problem Solving,Penetration Tester,Network Engineer
IT3308,Bachelor's in Information Technology,Python; Node.js; Java; PostgreSQL,Databases; Web,Logical Thinking; Persistence; Teamwork,Backend Developer,Database Administrator
IT3309,Bachelor's in Software Engineering,Selenium; SQL; Manual Testing; Agile; TestNG; Postman,Testing,Persistence; Analytical Thinking,QA Engineer,Software Developer
IT3310,Bachelor's in Information Technology,Metasploit; Python; OWASP; Nmap; Linux,Security,Persistence; Logical Thinking; Problem Solving,Penetration Tester,Network Engineer
IT3311,Associate Degree in IT,C++; OOP; JavaScript; MATLAB,Coding,Attention to Detail; Problem Solving,Game Developer,AR/VR Developer
IT3312,Master's in Computer Science,PostgreSQL; SQL; Oracle; Azure,Databases,Persistence; Attention to Detail; Problem Solving,Database Administrator,Data Engineer
IT3313,Bachelor's in Software Engineering,Algorithms; OOP; C++; Git; SQL; REST API,Coding,Fast Learner; Problem Solving; Adaptability,Software Developer,Backend Developer
IT3314,Master's in Computer Science,Arduino; Raspberry Pi; Linux; Assembly,Electronics,Logical Thinking; Attention to Detail; Creativity,IoT Developer,Robotics Engineer
IT3315,Bachelor's in Information Technology,VPN; DNS; Python; Wireshark,Security; Hardware,Logical Thinking; Communication; Attention to Detail,Network Engineer,Cloud Engineer
IT3316,Bachelor's in Computer Engineering,Unreal Engine; C++; C#; OpenCV; MATLAB; Python,AR/VR,Creativity; Logical Thinking,Game Developer,AR/VR Developer
IT3317,Master's in Computer Science,Kubernetes; GCP; Docker,Architecture,Logical Thinking; Communication; Analytical Thinking,Cloud Architect,DevOps Engineer
IT3318,Master's in Software Engineering,SQL; REST API; Linux; OOP,Coding; Databases,Logical Thinking; Problem Solving,Backend Developer,Database Administrator
IT3319,Bachelor's in Computer Engineering,Cisco; TCP/IP; Bash; Firewalls,Networking,Communication; Attention to Detail; Logical Thinking,Network Engineer,Cloud Engineer
IT3320,Bachelor's in Computer Science,SQL; R; Pandas; Scikit-learn; PyTorch; Power BI; TensorFlow,Big Data,Persistence; Logical Thinking; Problem Solving,Data Scientist,Machine Learning Engineer
IT3321,Bachelor's in Information Technology,PostgreSQL; MongoDB; SQL; Excel,Databases,Problem Solving; Logical Thinking,Database Administrator,Data Engineer
IT3322,Associate Degree in IT,Kubernetes; Linux; Jenkins; Azure,Open Source,Problem Solving; Teamwork; Fast Learner,DevOps Engineer,Full Stack Developer
IT3323,Master's in Data Science,Python; NumPy; R; Scikit-learn; Tableau; Power BI; MATLAB,AI,Analytical Thinking; Problem Solving; Attention to Detail,Data Scientist,Machine Learning Engineer
IT3324,Bachelor's in Information Systems,Power BI; Python; Excel; Tableau; Pandas,Big Data,Analytical Thinking; Communication,Data Analyst,Data Scientist
IT3325,Master's in Data Science,TensorFlow; NLP; Pandas; Scikit-learn,Innovation,Persistence; Creativity,NLP Engineer,Computer Vision Engineer
IT3326,Bachelor's in Information Systems,Adobe XD; HTML; Canva; JavaScript,User Experience; UI,Communication; Problem Solving,UI/UX Designer,Product Manager
IT3327,Master's in Computer Science,SQL; MongoDB; Bash; Excel,Data,Persistence; Logical Thinking,Database Administrator,Data Engineer
IT3328,Bachelor's in Electronics,Python; C++; ROS; MATLAB; Raspberry Pi; Assembly; RTOS,Electronics; Hardware,Problem Solving; Persistence,Robotics Engineer,Computer Vision Engineer
IT3329,Bachelor's in Computer Engineering,Cisco; VPN; Routing; DNS; Wireshark; Bash; Linux,Hardware,Communication; Logical Thinking; Analytical Thinking,Network Engineer,Cloud Engineer
IT3330,Master's in Software Engineering,Java; Python; Git; SQL; Linux,Open Source,Problem Solving; Logical Thinking; Adaptability,Software Developer,Backend Developer
IT3331,Bachelor's in Computer Science,Xcode; Objective-C; JSON,User Experience; Apple,Logical Thinking; Creativity; Attention to Detail,iOS Developer,Mobile App Developer
IT3332,Master's in Software Engineering,GCP; Kubernetes; Linux; Docker; Ansible,Infrastructure,Leadership; Logical Thinking; Analytical Thinking,Cloud Architect,DevOps Engineer
IT3333,Associate Degree in IT,REST API; Java; SQL; Python; OOP; MongoDB; Git,Coding,Teamwork; Analytical Thinking,Backend Developer,Database Administrator
IT3334,Associate Degree in IT,CI/CD; Docker; Kubernetes; Jenkins; Terraform; Ansible,Infrastructure; Automation,Problem Solving; Teamwork; Logical Thinking,DevOps Engineer,Full Stack Developer
IT3335,Bachelor's in Computer Science,OWASP; Metasploit; Kali Linux; Wireshark; Linux,Hacking; Security,Persistence; Logical Thinking; Problem Solving,Penetration Tester,Network Engineer
IT3336,Bachelor's in Information Technology,RTOS; Assembly; MQTT; Linux,Electronics,Persistence; Attention to Detail; Logical Thinking,Embedded Systems Engineer,IoT Developer
IT3337,Associate Degree in IT,Java; Manual Testing; Selenium; SQL; TestNG; Jira,Quality; Open Source,Problem Solving; Logical Thinking,QA Engineer,Software Developer
IT3338,Master's in Data Science,Excel; Tableau; SQL; R,AI,Logical Thinking; Attention to Detail,Data Analyst,Data Scientist
IT3339,Bachelor's in Software Engineering,Selenium; SQL; Postman; Jira; Git,Testing,Attention to Detail; Problem Solving; Persistence,QA Engineer,Software Developer
IT3340,Bachelor's in Information Technology,JavaScript; TypeScript; CSS; Figma,Design; UI,Logical Thinking; Problem Solving,Frontend Developer,Full Stack Developer
IT3341,Bachelor's in Computer Science,SQL; HTML; Git; REST API,Open Source; Coding,Teamwork; Fast Learner,Full Stack Developer,Software Developer
IT3342,Bachelor's in Software Engineering,Terraform; Azure; Jenkins,Infrastructure; Open Source,Teamwork; Fast Learner,Cloud Engineer,Cloud Architect
IT3343,Bachelor's in Software Engineering,Kafka; Python; SQL; AWS,Architecture,Analytical Thinking; Problem Solving; Teamwork,Data Engineer,Data Scientist
IT3344,Bachelor's in Information Technology,Adobe XD; HTML; Sketch; Canva; Prototyping; InVision,UI,Attention to Detail; Creativity; Adaptability,UI/UX Designer,Product Manager
IT3345,Master's in Data Science,Python; PyTorch; Scikit-learn; R; Pandas,AI; Graphics,Attention to Detail; Problem Solving,Computer Vision Engineer,AI Specialist (Level 5)
IT3346,Bachelor's in Electronics,Arduino; Python; Node.js,Hardware; IoT,Problem Solving; Creativity; Logical Thinking,IoT Developer,Robotics Engineer
IT3347,Bachelor's in Information Systems,CSS; HTML; Prototyping,Web Design; User Experience,Problem Solving; Adaptability; Creativity,UI/UX Designer,Product Manager
IT3348,Master's in Computer Science,SQL; Pandas; Tableau; PyTorch,Big Data,Attention to Detail; Logical Thinking,Data Scientist,Machine Learning Engineer
IT3349,Bachelor's in Information Technology,Python; Manual Testing; Selenium; Java; Agile; Postman,Quality; Testing,Analytical Thinking; Attention to Detail,QA Engineer,Software Developer
IT3350,Bachelor's in Information Technology,AWS; Docker; Azure; Terraform; Linux,Cloud,Problem Solving; Analytical Thinking,Cloud Engineer,Cloud Architect
IT3351,Bachelor's in Computer Science,Excel; SQL; Adobe XD,Business,Adaptability; Creativity; Communication,Product Manager,Cloud Architect
IT3352,Master's in Artificial Intelligence,Python; PyTorch; R; Scikit-learn; C++,Graphics; Research,Analytical Thinking; Logical Thinking,Computer Vision Engineer,AI Specialist (Level 5)
IT3353,Bachelor's in Computer Science,XML; Java; REST API; Firebase; Python,Coding,Problem Solving; Logical Thinking,Android Developer,Mobile App Developer
IT3354,Bachelor's in Software Engineering,Python; Manual Testing; Agile; Jira,Automation,Problem Solving; Analytical Thinking,QA Engineer,Software Developer
IT3355,Bachelor's in Computer Science,Excel; Tableau; MySQL,Data,Problem Solving; Analytical Thinking,Data Analyst,Data Scientist
IT3356,Bachelor's in Computer Science,Jira; Excel; Agile; Git; Tableau,Design; Business,Leadership; Communication; Creativity,Product Manager,Cloud Architect
IT3357,Bachelor's in Computer Science,ROS; Arduino; Python; C++; C; Assembly; Linux,Electronics; AI,Logical Thinking; Problem Solving; Persistence,Robotics Engineer,Computer Vision Engineer
IT3358,Bachelor's in Information Technology,HTML; JavaScript; Adobe XD; Vue.js; Sketch,UI; User Experience,Logical Thinking; Creativity; Attention to Detail,Frontend Developer,Full Stack Developer
IT3359,Bachelor's in Electronics,Arduino; Assembly; Raspberry Pi; IoT,Hardware,Logical Thinking; Persistence,Embedded Systems Engineer,IoT Developer
IT3360,Bachelor's in Software Engineering,JavaScript; React; TypeScript; Vue.js,UI,Logical Thinking; Adaptability,Frontend Developer,Full Stack Developer
IT3361,Bachelor's in Computer Science,Firewalls; Wireshark; Linux; Bash; VPN,Networking; Security,Persistence; Problem Solving; Attention to Detail,Cybersecurity Analyst,Penetration Tester
IT3362,Associate Degree in IT,Solidity; Ethereum; SQL,Blockchain,Problem Solving; Persistence; Creativity,Blockchain Developer,Senior Blockchain Developer
IT3363,Master's in Computer Science,TensorFlow; PyTorch; NumPy; Scikit-learn,Research; Innovation,Analytical Thinking; Logical Thinking,NLP Engineer,Computer Vision Engineer
IT3364,Master's in Computer Science,RTOS; C++; Arduino; IoT,Robotics; Hardware,Logical Thinking; Analytical Thinking,Embedded Systems Engineer,IoT Developer
IT3365,Bachelor's in Computer Science,Terraform; Kubernetes; Linux,Innovation,Communication; Logical Thinking; Problem Solving,Cloud Architect,DevOps Engineer
IT3366,Bachelor's in Software Engineering,Terraform; AWS; Python; Bash,Cloud,Adaptability; Problem Solving,Cloud Engineer,Cloud Architect
IT3367,Bachelor's in Computer Science,AWS; Docker; Bash; CI/CD,Open Source; Automation,Analytical Thinking; Adaptability; Fast Learner,Cloud Engineer,Cloud Architect
IT3368,Associate Degree in IT,Python; Nmap; Wireshark; Firewalls; TCP/IP; VPN; Bash,Security; Infrastructure,Analytical Thinking; Persistence,Cybersecurity Analyst,Penetration Tester
IT3369,Bachelor's in Computer Science,REST API; SQL; MongoDB; Docker,Open Source,Analytical Thinking; Logical Thinking,Backend Developer,Database Administrator
IT3370,Associate Degree in IT,GCP; Docker; Terraform; AWS; Bash,Automation; Infrastructure,Teamwork; Analytical Thinking; Fast Learner,Cloud Engineer,Cloud Architect
IT3371,Bachelor's in Information Technology,AWS; Docker; Linux; Jenkins; CI/CD,Cloud,Analytical Thinking; Adaptability,Cloud Engineer,Cloud Architect
